Dispositivo;Grupo de dispositivo;Data;Data de extinção do defeito;Usuário que extinguiu o defeito;Descrição;Modo de falha;Fonte;Controlador;Código
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEN5G35;ROTA SUL_CDD FLORIANOPOLIS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD FLORIANOPOLIS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
 UEO5E09;ROTA RJ ES_CDD CAMPO GRANDE, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO RJ ES, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CAMPO GRANDE, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
 UEO5E09;ROTA RJ ES_CDD CAMPO GRANDE, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO RJ ES, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CAMPO GRANDE, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEO8G38;ROTA CO_CDD CUIABA, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO CO, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD CUIABA, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 45137;Data erratic  intermittent or incorrect;J1939;Engine #1;45137
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 45137;Data erratic  intermittent or incorrect;J1939;Engine #1;45137
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 45137;Data erratic  intermittent or incorrect;J1939;Engine #1;45137
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 45137;Data erratic  intermittent or incorrect;J1939;Engine #1;45137
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 520066;Data valid but above normal operational range - most severe level;J1939;Management computer #1;520066
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 520066;Data valid but above normal operational range - most severe level;J1939;Management computer #1;520066
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEV6D08;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;**Unknown Diagnostic 45137;Data erratic  intermittent or incorrect;J1939;Engine #1;45137
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Clutch switch;Abnormal rate of change;J1939;Body controller;598
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;Low priority warning light is on;0;Telematics Device;Telematics device;175
UEW0E83;ROTA SUL_CDD PELOTAS, Vehicle, CAMBIO MANUAL, VOLKSWAGEN, COMBUSTÃO, REG_MACRO REGIÃO SUL, CAMINHÃO TOCO / TRUCK, TRS_CONLOG, UNI_CDD PELOTAS, 80 km/h;;1970-01-01;0;FMS-standard diagnostics supported;Abnormal update rate;J1939;Body controller;2804
