Dispositivo;Grupo de dispositivo;Data de início;Duração da condução;Data de parada;Duração da parada;Origem;Destino;Tempo parado com motor ligado;Velocidade máxima;Horas do motor no início da viagem;Horas do motor no final da viagem
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:03:49;18/02/2026;0,006797708;R. Nove de Julho, 28.135 - Vargem Grande, Rio de Janeiro - RJ, 22785, Brasil;Estr. dos Bandeirantes, 28135 - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;00:01:08;17;02:06:00;02:12:00
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:18:30;18/02/2026;0,014907407;Estr. dos Bandeirantes, 28135 - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;Rua Professor Silvio Elia, 78 - Vargem Grande, Rio de Janeiro - RJ, 22783-235, Brasil;00:21:28;52;02:12:00;02:51:58
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:09:57;18/02/2026;0,015449086;Rua Professor Silvio Elia, 78 - Vargem Grande, Rio de Janeiro - RJ, 22783-235, Brasil;Estr. dos Bandeirantes, 12993 - Vargem Pequena, Rio de Janeiro - RJ, 22783-117, Brasil;00:00:34;48;02:51:58;03:00:00
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:41:19;18/02/2026;0,009669502;Estr. dos Bandeirantes, 12993 - Vargem Pequena, Rio de Janeiro - RJ, 22783-117, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:13;55;03:00:00;03:42:00
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:01:46;18/02/2026;0,003472222;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 687 - Anil, Rio de Janeiro - RJ, 22675-240, Brasil;00:05:00;29;03:42:00;03:48:46
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:00:25;18/02/2026;0,039220023;Estr. do Engenho d'Água, 687 - Anil, Rio de Janeiro - RJ, 22675-240, Brasil;Estr. do Engenho d'Água, 687 - Anil, Rio de Janeiro - RJ, 22675-240, Brasil;00:00:01;9;03:48:46;03:48:00
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:03:53;18/02/2026;0,007061505;Estr. do Engenho d'Água, 687 - Anil, Rio de Janeiro - RJ, 22675-240, Brasil;R. Caminho do Cavaco, 16 - Anil, Rio de Janeiro - RJ, 22753-034, Brasil;00:00:01;31;03:48:00;03:54:00
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:04:02;18/02/2026;0,160526273;R. Caminho do Cavaco, 16 - Anil, Rio de Janeiro - RJ, 22753-034, Brasil;2MV6+25 Cubo Kids - Anil, Rio de Janeiro - RJ, 22755, Brasil;00:00:10;29;03:54:00;04:00:00
TTM8F02;AMBEV, Vehicle, Diesel;18/02/2026;00:01:12;18/02/2026;0,05842706;2MV6+25 Cubo Kids - Anil, Rio de Janeiro - RJ, 22755, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:04;26;04:00:00;04:00:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:01:34;19/02/2026;0,249206817;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:08;35;04:00:00;04:00:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:09:05;19/02/2026;0,000892361;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. de Jacarepaguá, 5895 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22753-033, Brasil;00:00:02;26;04:00:00;04:12:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:00:24;19/02/2026;0,028503576;Estr. de Jacarepaguá, 5895 - Freguesia (Jacarepaguá), Rio de Janeiro - RJ, 22753-033, Brasil;Estr. de Jacarepaguá, 5953 - Anil, Rio de Janeiro - RJ, 22753-030, Brasil;00:00:01;8;04:12:00;04:12:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:40:58;19/02/2026;0,022093356;Estr. de Jacarepaguá, 5953 - Anil, Rio de Janeiro - RJ, 22753-030, Brasil;Av. Pref. Mendes de Morais, 1429-1499 - São Conrado, Rio de Janeiro - RJ, 22610-095, Brasil;00:00:05;55;04:12:00;04:54:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:03:28;19/02/2026;0,020527894;Av. Pref. Mendes de Morais, 1429-1499 - São Conrado, Rio de Janeiro - RJ, 22610-095, Brasil;Av. Pref. Mendes de Morais, 125 - São Conrado, Rio de Janeiro - RJ, 22610-095, Brasil;00:00:01;44;04:54:00;04:54:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:04:13;19/02/2026;0,017706956;Av. Pref. Mendes de Morais, 125 - São Conrado, Rio de Janeiro - RJ, 22610-095, Brasil;Av. Alm. Álvaro Alberto, 100 - São Conrado, Rio de Janeiro - RJ, 22610-070, Brasil;00:00:00;37;04:54:00;05:00:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:18:27;19/02/2026;0,095297766;Av. Alm. Álvaro Alberto, 100 - São Conrado, Rio de Janeiro - RJ, 22610-070, Brasil;R. da Alegria, 827-799 - São Conrado, Rio de Janeiro - RJ, 22451-262, Brasil;00:10:26;46;05:00:00;05:30:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:09:07;19/02/2026;0,008365833;R. da Alegria, 827-799 - São Conrado, Rio de Janeiro - RJ, 22451-262, Brasil;Estrada da Canoa, 507 - São Conrado, Rio de Janeiro - RJ, 22610-002, Brasil;00:00:03;42;05:30:00;05:36:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:00:49;19/02/2026;0,010215197;Estrada da Canoa, 507 - São Conrado, Rio de Janeiro - RJ, 22610-002, Brasil;Estrada da Canoa, 561 - São Conrado, Rio de Janeiro - RJ, 22610-210, Brasil;00:00:00;12;05:36:00;05:36:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:12:07;19/02/2026;0,00409059;Estrada da Canoa, 561 - São Conrado, Rio de Janeiro - RJ, 22610-210, Brasil;Estr. do Joá, 3599 - Joá, Rio de Janeiro - RJ, 22611-021, Brasil;00:00:06;41;05:36:00;05:48:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:01:03;19/02/2026;0,003524618;Estr. do Joá, 3599 - Joá, Rio de Janeiro - RJ, 22611-021, Brasil;Av. Vitor Konder, 136 - Barra da Tijuca, Rio de Janeiro - RJ, 22611-250, Brasil;00:00:03;24;05:48:00;05:54:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:34:52;19/02/2026;0,112517025;Av. Vitor Konder, 136 - Barra da Tijuca, Rio de Janeiro - RJ, 22611-250, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:01;50;05:54:00;06:24:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:02:59;19/02/2026;0,012655208;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 687 - Anil, Rio de Janeiro - RJ, 22675-240, Brasil;00:00:05;20;06:24:00;06:30:00
TTM8F02;AMBEV, Vehicle, Diesel;19/02/2026;00:01:15;19/02/2026;0,309779977;Estr. do Engenho d'Água, 687 - Anil, Rio de Janeiro - RJ, 22675-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:01:41;29;06:30:00;06:30:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:01:46;20/02/2026;0,05290169;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:12;20;06:30:00;06:36:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:03:56;20/02/2026;0,25119213;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:01:56;15;06:36:00;06:37:54
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:03:39;20/02/2026;0,003449074;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:04:58;20;06:37:54;06:46:31
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:00:49;20/02/2026;0,005381944;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:07:45;18;06:46:31;06:55:05
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:06:38;20/02/2026;0,005729167;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. de Jacarepaguá, 6310 - Anil, Rio de Janeiro - RJ, 22755-145, Brasil;00:08:15;42;06:55:05;07:09:58
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:01:53;20/02/2026;0,003839144;Estr. de Jacarepaguá, 6310 - Anil, Rio de Janeiro - RJ, 22755-145, Brasil;Estr. de Jacarepaguá, 6346 - Anil, Rio de Janeiro - RJ, 22755-145, Brasil;00:00:05;4;07:09:58;07:12:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:52:07;20/02/2026;0,027244271;Estr. de Jacarepaguá, 6346 - Anil, Rio de Janeiro - RJ, 22755-145, Brasil;Estrada do Pacuí, 285 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;00:00:06;61;07:12:00;08:06:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:01:45;20/02/2026;0,004594907;Estrada do Pacuí, 285 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;Estrada do Pacuí, 882 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;00:06:37;7;08:06:00;08:14:22
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:01:12;20/02/2026;0,004074074;Estrada do Pacuí, 882 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;Estrada do Pacuí, 285 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;00:05:52;22;08:14:22;08:21:26
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:04:46;20/02/2026;0,018409317;Estrada do Pacuí, 285 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;Estr. do Sacarrão, 85-854 - Vargem Grande, Rio de Janeiro - RJ, 22785-085, Brasil;00:01:08;24;08:21:26;08:30:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:05:42;20/02/2026;0,002138403;Estr. do Sacarrão, 85-854 - Vargem Grande, Rio de Janeiro - RJ, 22785-085, Brasil;Estr. dos Bandeirantes, 24401 - Vargem Grande, Rio de Janeiro - RJ, 22785-091, Brasil;00:03:04;26;08:30:00;08:38:47
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:00:48;20/02/2026;0,044074074;Estr. dos Bandeirantes, 24401 - Vargem Grande, Rio de Janeiro - RJ, 22785-091, Brasil;Estr. do Sacarrão, 14 - Vargem Grande, Rio de Janeiro - RJ, 22785-085, Brasil;00:05:53;1;08:38:47;08:41:43
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:08:19;20/02/2026;0,007800926;Estr. do Sacarrão, 14 - Vargem Grande, Rio de Janeiro - RJ, 22785-085, Brasil;Estr. dos Bandeirantes, 26794 - Vargem Grande, Rio de Janeiro - RJ, 22785-575, Brasil;00:11:14;55;08:41:43;09:01:16
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:00:17;20/02/2026;0,011234537;Estr. dos Bandeirantes, 26794 - Vargem Grande, Rio de Janeiro - RJ, 22785-575, Brasil;Estr. dos Bandeirantes, 26754 - Vargem Grande, Rio de Janeiro - RJ, 22785-575, Brasil;00:00:08;20;09:01:16;09:06:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:11:45;20/02/2026;0,013917488;Estr. dos Bandeirantes, 26754 - Vargem Grande, Rio de Janeiro - RJ, 22785-575, Brasil;R. Nove de Julho, 28.135 - Vargem Grande, Rio de Janeiro - RJ, 22785, Brasil;00:00:22;52;09:06:00;09:18:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:03:35;20/02/2026;0,006829178;R. Nove de Julho, 28.135 - Vargem Grande, Rio de Janeiro - RJ, 22785, Brasil;Estr. dos Bandeirantes, 28135A - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;00:02:04;13;09:18:00;09:24:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:02:09;20/02/2026;0,011915498;Estr. dos Bandeirantes, 28135A - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;Estr. dos Bandeirantes, 28178 - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;00:00:07;37;09:24:00;09:24:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:01:23;20/02/2026;0,007546296;Estr. dos Bandeirantes, 28178 - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;Estr. dos Bandeirantes, 28131 - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;00:10:52;22;09:24:00;09:36:15
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:02:16;20/02/2026;0,019448623;Estr. dos Bandeirantes, 28131 - Vargem Grande, Rio de Janeiro - RJ, 22785-276, Brasil;Estr. dos Bandeirantes, 27633 - D - Vargem Grande, Rio de Janeiro - RJ, 22785-091, Brasil;00:01:28;52;09:36:15;09:42:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:06:17;20/02/2026;0,008020833;Estr. dos Bandeirantes, 27633 - D - Vargem Grande, Rio de Janeiro - RJ, 22785-091, Brasil;Estrada do Pacuí, 277 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;00:11:33;57;09:42:00;09:59:50
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:12:26;20/02/2026;0,010721308;Estrada do Pacuí, 277 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;Estr. Ver. Alceu de Carvalho, 72 - Vargem Grande, Rio de Janeiro - RJ, 22785-620, Brasil;00:00:20;46;09:59:50;10:12:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:53:00;20/02/2026;0,024844317;Estr. Ver. Alceu de Carvalho, 72 - Vargem Grande, Rio de Janeiro - RJ, 22785-620, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:11;70;10:12:00;11:00:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:02:11;20/02/2026;0,006276169;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:02;37;11:00:00;11:06:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:02:23;20/02/2026;0,224679688;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:06;35;11:06:00;11:06:00
TTM8F02;AMBEV, Vehicle, Diesel;20/02/2026;00:01:10;20/02/2026;0,153661169;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:06;28;11:06:00;11:12:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:03:07;21/02/2026;0,266351273;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:02;31;11:12:00;11:12:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:44:51;21/02/2026;0,076940741;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Estr. dos Bandeirantes, 8933 - Jacarepaguá, Rio de Janeiro - RJ, 22783-116, Brasil;00:00:15;57;11:12:00;12:00:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:03:36;21/02/2026;0,003449074;Estr. dos Bandeirantes, 8933 - Jacarepaguá, Rio de Janeiro - RJ, 22783-116, Brasil;Estr. dos Bandeirantes, 9325 - Barra Olímpica, Rio de Janeiro - RJ, 22783-116, Brasil;00:04:58;7;12:00:00;12:08:34
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:13:11;21/02/2026;0,040672245;Estr. dos Bandeirantes, 9325 - Barra Olímpica, Rio de Janeiro - RJ, 22783-116, Brasil;Rua Claudino, 8 - Vargem Pequena, Rio de Janeiro - RJ, 22783-113, Brasil;00:00:12;50;12:08:34;12:18:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:07:48;21/02/2026;0,028958333;Rua Claudino, 8 - Vargem Pequena, Rio de Janeiro - RJ, 22783-113, Brasil;Estr. dos Bandeirantes, 13935 - Vargem Pequena, Rio de Janeiro - RJ, 22783-025, Brasil;00:07:52;41;12:18:00;12:37:18
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:07:19;21/02/2026;0,041050671;Estr. dos Bandeirantes, 13935 - Vargem Pequena, Rio de Janeiro - RJ, 22783-025, Brasil;Estr. dos Bandeirantes, 12748 - Vargem Grande, Rio de Janeiro - RJ, 22783-112, Brasil;00:02:26;35;12:37:18;12:44:21
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:11:26;21/02/2026;0,014918981;Estr. dos Bandeirantes, 12748 - Vargem Grande, Rio de Janeiro - RJ, 22783-112, Brasil;Estr. da Boca do Mato, 3 - Vargem Pequena, Rio de Janeiro - RJ, 22783-325, Brasil;00:15:16;46;12:44:21;13:09:58
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:04:50;21/02/2026;0,003445891;Estr. da Boca do Mato, 3 - Vargem Pequena, Rio de Janeiro - RJ, 22783-325, Brasil;Estr. dos Bandeirantes, 21714 - Vargem Pequena, Rio de Janeiro - RJ, 22783-551, Brasil;00:00:29;44;13:09:58;13:18:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:06:40;21/02/2026;0,01552059;Estr. dos Bandeirantes, 21714 - Vargem Pequena, Rio de Janeiro - RJ, 22783-551, Brasil;Estrada do Pacuí, 126 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;00:04:35;44;13:18:00;13:30:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:09:01;21/02/2026;0,003019005;Estrada do Pacuí, 126 - Vargem Grande, Rio de Janeiro - RJ, 22785-160, Brasil;Rua Professor Silvio Elia, 384 - Vargem Grande, Rio de Janeiro - RJ, 22783-235, Brasil;00:01:44;59;13:30:00;13:36:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:00:13;21/02/2026;0,002291667;Rua Professor Silvio Elia, 384 - Vargem Grande, Rio de Janeiro - RJ, 22783-235, Brasil;Servidão Sete de Setembro, 4 - Vargem Pequena, Rio de Janeiro - RJ, 22783-245, Brasil;00:03:18;0;13:36:00;13:39:31
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:07:32;21/02/2026;0,012023519;Servidão Sete de Setembro, 4 - Vargem Pequena, Rio de Janeiro - RJ, 22783-245, Brasil;Rua José Duarte, 9 - Vargem Pequena, Rio de Janeiro - RJ, 22783-415, Brasil;00:00:05;50;13:39:31;13:48:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:06:18;21/02/2026;0,024955845;Rua José Duarte, 9 - Vargem Pequena, Rio de Janeiro - RJ, 22783-415, Brasil;R. Paulo José Mahfud, 61A - Vargem Pequena, Rio de Janeiro - RJ, 22783-395, Brasil;00:02:34;44;13:48:00;14:00:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:02:04;21/02/2026;0,006458333;R. Paulo José Mahfud, 61A - Vargem Pequena, Rio de Janeiro - RJ, 22783-395, Brasil;R. Paulo José Mahfud, 62 - Vargem Pequena, Rio de Janeiro - RJ, 22783-415, Brasil;00:09:18;18;14:00:00;14:11:22
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:50:10;21/02/2026;0,003811042;R. Paulo José Mahfud, 62 - Vargem Pequena, Rio de Janeiro - RJ, 22783-415, Brasil;Av. Otávio Malta, 819 - Anil, Rio de Janeiro - RJ, 22765-820, Brasil;00:02:23;57;14:11:22;15:00:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:00:50;21/02/2026;0,015379167;Av. Otávio Malta, 819 - Anil, Rio de Janeiro - RJ, 22765-820, Brasil;Av. Canal do Anil, 25 - Anil, Rio de Janeiro - RJ, 22765-430, Brasil;00:00:03;20;15:00:00;15:06:00
TTM8F02;AMBEV, Vehicle, Diesel;21/02/2026;00:03:13;21/02/2026;1,400922905;Av. Canal do Anil, 25 - Anil, Rio de Janeiro - RJ, 22765-430, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:08;31;15:06:00;15:06:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:03:43;16/02/2026;0,006691481;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Av. Otávio Malta, 1201 - Anil, Rio de Janeiro - RJ, 22765-820, Brasil;00:00:22;20;17:48:00;17:54:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:06:41;16/02/2026;0,00443287;Av. Otávio Malta, 1201 - Anil, Rio de Janeiro - RJ, 22765-820, Brasil;Estr. de Jacarepaguá, 5895 - Anil, Rio de Janeiro - RJ, 22753-033, Brasil;00:06:23;26;17:54:00;18:07:04
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:20:40;16/02/2026;0,004989699;Estr. de Jacarepaguá, 5895 - Anil, Rio de Janeiro - RJ, 22753-033, Brasil;Estr. Rodrigues Caldas, 257 - Taquara, Rio de Janeiro - RJ, 22713-372, Brasil;00:00:04;50;18:07:04;18:24:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:01:29;16/02/2026;0,005127315;Estr. Rodrigues Caldas, 257 - Taquara, Rio de Janeiro - RJ, 22713-372, Brasil;R. Macembu, 175 - Taquara, Rio de Janeiro - RJ, 22710-241, Brasil;00:07:23;26;18:24:00;18:32:52
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:08:13;16/02/2026;0,010417477;R. Macembu, 175 - Taquara, Rio de Janeiro - RJ, 22710-241, Brasil;R. da Comunidade, 4 - Taquara, Rio de Janeiro - RJ, 22713-570, Brasil;00:00:05;35;18:32:52;18:42:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:01:35;16/02/2026;0,014987766;R. da Comunidade, 4 - Taquara, Rio de Janeiro - RJ, 22713-570, Brasil;R. da Comunidade, 4 - Taquara, Rio de Janeiro - RJ, 22713-570, Brasil;00:00:41;8;18:42:00;18:42:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:15:30;16/02/2026;0,043984074;R. da Comunidade, 4 - Taquara, Rio de Janeiro - RJ, 22713-570, Brasil;R. Tenente José Jerônimo de Mesquita, 46 - Irajá, Rio de Janeiro - RJ, 22770-250, Brasil;00:00:30;44;18:42:00;19:00:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:21:26;16/02/2026;0,017180255;R. Tenente José Jerônimo de Mesquita, 46 - Irajá, Rio de Janeiro - RJ, 22770-250, Brasil;R. André Rocha, 4602 - Curicica, Rio de Janeiro - RJ, 22713-567, Brasil;00:00:07;52;19:00:00;19:24:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:06:35;16/02/2026;0,029104537;R. André Rocha, 4602 - Curicica, Rio de Janeiro - RJ, 22713-567, Brasil;R. Manoel Gomes Ferreira, 55 - Jacarepaguá, Rio de Janeiro - RJ, 22713-555, Brasil;00:00:23;29;19:24:00;19:30:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:14:13;16/02/2026;0,017744653;R. Manoel Gomes Ferreira, 55 - Jacarepaguá, Rio de Janeiro - RJ, 22713-555, Brasil;R. Dr. Odim Góis, 282 - Jacarepaguá, Rio de Janeiro - RJ, 22713-510, Brasil;00:00:15;44;19:30:00;19:42:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:07:57;16/02/2026;0,005271516;R. Dr. Odim Góis, 282 - Jacarepaguá, Rio de Janeiro - RJ, 22713-510, Brasil;R. Treze, 4 - Taquara, Rio de Janeiro - RJ, 22723-414, Brasil;00:00:05;42;19:42:00;19:54:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:07:33;16/02/2026;0,013129757;R. Treze, 4 - Taquara, Rio de Janeiro - RJ, 22723-414, Brasil;R. Macembu, 175 - Taquara, Rio de Janeiro - RJ, 22710-241, Brasil;00:00:02;44;19:54:00;20:00:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:07:11;16/02/2026;0,025833333;R. Macembu, 175 - Taquara, Rio de Janeiro - RJ, 22710-241, Brasil;Estrada do Guerenguê, 2118 - Jacarepaguá, Rio de Janeiro - RJ, 22713-001, Brasil;00:02:41;37;20:00:00;20:08:03
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:27:05;16/02/2026;0,001007465;Estrada do Guerenguê, 2118 - Jacarepaguá, Rio de Janeiro - RJ, 22713-001, Brasil;R. Amarílio Salgado, 58 - Anil, Rio de Janeiro - RJ, 22753-450, Brasil;00:00:01;48;20:08:03;20:36:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:03:01;16/02/2026;0,034533044;R. Amarílio Salgado, 58 - Anil, Rio de Janeiro - RJ, 22753-450, Brasil;Av. Canal do Anil, 22 - Gardênia Azul, Rio de Janeiro - RJ, 22765-430, Brasil;00:00:04;33;20:36:00;20:36:00
TTM8F04;AMBEV, Vehicle, Diesel;16/02/2026;00:01:30;16/02/2026;1,259497176;Av. Canal do Anil, 22 - Gardênia Azul, Rio de Janeiro - RJ, 22765-430, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:00:07;39;20:36:00;20:42:00
TTM8F04;AMBEV, Vehicle, Diesel;17/02/2026;00:01:05;17/02/2026;0,106950625;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;Av. Otávio Malta, 1201 - Anil, Rio de Janeiro - RJ, 22765-820, Brasil;00:00:00;0;20:42:00;20:42:00
TTM8F04;AMBEV, Vehicle, Diesel;18/02/2026;00:01:47;18/02/2026;0,29926515;Av. Otávio Malta, 1201 - Anil, Rio de Janeiro - RJ, 22765-820, Brasil;Estr. do Engenho d'Água, 655 - Anil, Rio de Janeiro - RJ, 22765-240, Brasil;00:01:39;17;20:42:00;20:43:33
