Dispositivo;Grupo de dispositivo;Data;Data de extinção do defeito;Usuário que extinguiu o defeito;Descrição;Modo de falha;Fonte;Controlador;Código
UAV9I93;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,7098;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9I93;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,70981;0;0;Glow plug/heater control A;No sub type information;OBD with Source Address Information;OBD Powertrain;P0380
UAV9I93;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,72928;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9I93;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,72928;0;0;Glow plug/heater control A;No sub type information;OBD with Source Address Information;OBD Powertrain;P0380
UAV9I93;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,74841;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9I93;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,74841;0;0;Glow plug/heater control A;No sub type information;OBD with Source Address Information;OBD Powertrain;P0380
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,22407;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,3344;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,36065;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,3857;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,41261;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,42946;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,43489;0;0;Telematics device fault: Harsh Event data is unavailable for 10 minutes due to excessive logging of Harsh Events. If this fault occurs three consecutive times then the GO device disables logging any suspected Harsh Events until the device is reset.;0;Telematics Device;Telematics device;615
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,44184;0;0;Telematics device fault: Harsh Event data is unavailable for 10 minutes due to excessive logging of Harsh Events. If this fault occurs three consecutive times then the GO device disables logging any suspected Harsh Events until the device is reset.;0;Telematics Device;Telematics device;615
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,44878;0;0;Telematics device fault: Check device installation as the accelerometer was disabled due to excessive data;0;Telematics Device;Telematics device;265
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,45321;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,46205;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,48961;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,50959;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,51622;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,53621;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,55356;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,55595;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,61327;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,62819;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J47;ROTA NO_CDD NATAL, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NO, VANS, TRS_FADEL, UNI_CDD NATAL, 80 km/h;46051,64525;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,23665;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,30086;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,31603;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,36536;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,37591;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,39867;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,41717;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,42366;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,42653;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,45791;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,47035;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,48553;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,4991;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,5164;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,52658;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,57393;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,71708;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J52;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,97983;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,19363;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,29723;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,30043;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,31183;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,32221;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,37371;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,38761;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,39908;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,40585;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,41415;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,42714;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,45067;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,45702;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,46714;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
UAV9J53;ROTA NE_CDD FEIRA DE SANTANA, Vehicle, Diesel, CAMBIO MANUAL, RENAULT, COMBUSTÃO, REG_MACRO REGIÃO NE, VANS, TRS_NEPOMUCENO, UNI_CDD FEIRA DE SANTANA, 80 km/h;46051,47921;0;0;**Unknown Diagnostic 4185;No sub type information;OBD with Source Address Information;OBD Powertrain;P1059
